genus,family,order,group,accepted_bin,mono_fern
Ficus,Moraceae,Rosales,Angiosperms,Ficus ursina,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus usambarensis,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus vallis-choudae,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus variifolia,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus variolosa,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus vasculosa,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus vasta,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus velutina,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus venezuelensis,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus verruculosa,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus versicolor,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus verticillaris,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus vieillardiana,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus virens,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus virescens,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus virgata,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus vitiensis,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus vittata,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus vogeliana,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus vrieseana,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus wakefieldii,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus wassa,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus watkinsiana,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus webbiana,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus wildemaniana,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus xylophylla,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus yoponensis,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus ypsilophlebia,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus yunnanensis,FALSE
Ficus,Moraceae,Rosales,Angiosperms,Ficus zuliensis,FALSE
Filicium,Sapindaceae,Sapindales,Angiosperms,Filicium decipiens,FALSE
Filicium,Sapindaceae,Sapindales,Angiosperms,Filicium longifolium,FALSE
Fillaeopsis,Leguminosae,Fabales,Angiosperms,Fillaeopsis discophora,FALSE
Finschia,Proteaceae,Proteales,Angiosperms,Finschia carrii,FALSE
Finschia,Proteaceae,Proteales,Angiosperms,Finschia chloroxantha,FALSE
Finschia,Proteaceae,Proteales,Angiosperms,Finschia ferruginiflora,FALSE
Finschia,Proteaceae,Proteales,Angiosperms,Finschia rufa,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana calcarea,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana colorata,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana danxiaensis,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana diversifolia,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana fulgens,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana hainanensis,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana kerri,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana kwangsiensis,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana major,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana malayana,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana minabassae,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana papuana,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana pulcherrima,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana simplex,FALSE
Firmiana,Malvaceae,Malvales,Angiosperms,Firmiana sumbawaensis,FALSE
Fissicalyx,Leguminosae,Fabales,Angiosperms,Fissicalyx fendleri,FALSE
Fitchia,Compositae,Asterales,Angiosperms,Fitchia speciosa,FALSE
Fittingia,Primulaceae,Ericales,Angiosperms,Fittingia carnosifolia,FALSE
Fittingia,Primulaceae,Ericales,Angiosperms,Fittingia mariae,FALSE
Fittingia,Primulaceae,Ericales,Angiosperms,Fittingia tuberculata,FALSE
Fittingia,Primulaceae,Ericales,Angiosperms,Fittingia tubiflora,FALSE
Fittingia,Primulaceae,Ericales,Angiosperms,Fittingia urceolata,FALSE
Fitzroya,Cupressaceae,Pinales,Gymnosperms,Fitzroya cupressoides,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia degeneri,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia helferi,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia indica,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia inermis,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia jangomas,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia kinabaluensis,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia latifolia,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia mollis,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia montana,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia oppositifolia,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia rukam,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia subintegra,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia tomentella,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia vitiensis,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia vogelii,FALSE
Flacourtia,Salicaceae,Malpighiales,Angiosperms,Flacourtia zippelii,FALSE
Flagenium,Rubiaceae,Gentianales,Angiosperms,Flagenium farafanganense,FALSE
Flagenium,Rubiaceae,Gentianales,Angiosperms,Flagenium latifolium,FALSE
Flagenium,Rubiaceae,Gentianales,Angiosperms,Flagenium petrikense,FALSE
Flagenium,Rubiaceae,Gentianales,Angiosperms,Flagenium setosum,FALSE
Flagenium,Rubiaceae,Gentianales,Angiosperms,Flagenium triflorum,FALSE
Fleroya,Rubiaceae,Gentianales,Angiosperms,Fleroya ledermannii,FALSE
Fleroya,Rubiaceae,Gentianales,Angiosperms,Fleroya rubrostipulata,FALSE
Fleroya,Rubiaceae,Gentianales,Angiosperms,Fleroya stipulosa,FALSE
Fleurydora,Ochnaceae,Malpighiales,Angiosperms,Fleurydora felicis,FALSE
Flexanthera,Rubiaceae,Gentianales,Angiosperms,Flexanthera subcordata,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia acuminata,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia amboinensis,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia australis,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia bennettiana,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia bourjotiana,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia brassii,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia brayleyana,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia collina,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia dissosperma,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia fournieri,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia ifflaiana,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia laevicarpa,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia maculosa,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia pimenteliana,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia schottiana,FALSE
Flindersia,Rutaceae,Sapindales,Angiosperms,Flindersia xanthoxyla,FALSE
Floydia,Proteaceae,Proteales,Angiosperms,Floydia praealta,FALSE
Flueggea,Phyllanthaceae,Malpighiales,Angiosperms,Flueggea acidoton,FALSE
Flueggea,Phyllanthaceae,Malpighiales,Angiosperms,Flueggea anatolica,FALSE
Flueggea,Phyllanthaceae,Malpighiales,Angiosperms,Flueggea elliptica,FALSE
Flueggea,Phyllanthaceae,Malpighiales,Angiosperms,Flueggea flexuosa,FALSE
Flueggea,Phyllanthaceae,Malpighiales,Angiosperms,Flueggea gracilis,FALSE
Flueggea,Phyllanthaceae,Malpighiales,Angiosperms,Flueggea leucopyrus,FALSE
Flueggea,Phyllanthaceae,Malpighiales,Angiosperms,Flueggea monticola,FALSE
Flueggea,Phyllanthaceae,Malpighiales,Angiosperms,Flueggea neowawraea,FALSE
Margaritaria,Phyllanthaceae,Malpighiales,Angiosperms,Margaritaria discoidea,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia africana,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia asymmetrica,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia capuronii,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia clusioides,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia cuneata,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia delphinensis,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia dracaenoides,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia macrocarpa,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia mauritiana,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia obliqua,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia parviflora,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia pterocarpa,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia retusa,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia rodriguesiana,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia rubescens,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia sambiranensis,FALSE
Foetidia,Lecythidaceae,Ericales,Angiosperms,Foetidia vohemarensis,FALSE
Fontainea,Euphorbiaceae,Malpighiales,Angiosperms,Fontainea venosa,FALSE
Fontanesia,Oleaceae,Lamiales,Angiosperms,Fontanesia fortunei,FALSE
Forchhammeria,Capparaceae,Brassicales,Angiosperms,Forchhammeria watsonii,FALSE
Forchhammeria,Capparaceae,Brassicales,Angiosperms,Forchhammeria haitiensis,FALSE
Forchhammeria,Capparaceae,Brassicales,Angiosperms,Forchhammeria hintonii,FALSE
Forchhammeria,Capparaceae,Brassicales,Angiosperms,Forchhammeria macrocarpa,FALSE
Forchhammeria,Capparaceae,Brassicales,Angiosperms,Forchhammeria pallida,FALSE
Forchhammeria,Capparaceae,Brassicales,Angiosperms,Forchhammeria polyandra,FALSE
Forchhammeria,Capparaceae,Brassicales,Angiosperms,Forchhammeria sessilifolia,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia albiflora,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia brachybotrys,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia bracteolata,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia cauliflora,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia splendidissima,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia incredibilis,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia johorensis,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia lanceolata,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia microphylla,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia ngii,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia nivea,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia ophirensis,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia pauciflora,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia rheophytica,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia stipularis,FALSE
Fordia,Leguminosae,Fabales,Angiosperms,Fordia unifoliata,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera acuminata,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera angustifolia,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera cartaginensis,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera corollata,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera ecuadorensis,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera eggersiana,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera isabelae,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera macrocarpa,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera phillyreoides,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera racemosa,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera rhamnifolia,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera segregata,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera shrevei,FALSE
Forestiera,Oleaceae,Lamiales,Angiosperms,Forestiera tomentosa,FALSE
Forgesia,Escalloniaceae,Escalloniales,Angiosperms,Forgesia racemosa,FALSE
Trigonobalanus,Fagaceae,Fagales,Angiosperms,Trigonobalanus doichangensis,FALSE
Forsteronia,Apocynaceae,Gentianales,Angiosperms,Forsteronia tarapotensis,FALSE
Fortunearia,Hamamelidaceae,Saxifragales,Angiosperms,Fortunearia sinensis,FALSE
Fosbergia,Rubiaceae,Gentianales,Angiosperms,Fosbergia alleizettii,FALSE
Fosbergia,Rubiaceae,Gentianales,Angiosperms,Fosbergia petelotii,FALSE
Fosbergia,Rubiaceae,Gentianales,Angiosperms,Fosbergia shweliensis,FALSE
Fosbergia,Rubiaceae,Gentianales,Angiosperms,Fosbergia thailandica,FALSE
Miconia,Melastomataceae,Myrtales,Angiosperms,Miconia mirabilis,FALSE
Fouquieria,Fouquieriaceae,Ericales,Angiosperms,Fouquieria columnaris,FALSE
Fouquieria,Fouquieriaceae,Ericales,Angiosperms,Fouquieria diguetii,FALSE
Fouquieria,Fouquieriaceae,Ericales,Angiosperms,Fouquieria splendens,FALSE
Grossera,Euphorbiaceae,Malpighiales,Angiosperms,Grossera paniculata,FALSE
Franciscodendron,Malvaceae,Malvales,Angiosperms,Franciscodendron laurifolium,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula alnus,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula azorica,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula betulifolia,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula californica,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula capreifolia,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula caroliniana,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula crenata,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula discolor,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula grandiflora,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula grandifolia,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula granulosa,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula henryi,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula lindeniana,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula longipes,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula mucronata,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula sphaerosperma,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula purshiana,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula rhododendriphylla,FALSE
Frangula,Rhamnaceae,Rosales,Angiosperms,Frangula ulei,FALSE
Franklinia,Theaceae,Ericales,Angiosperms,Franklinia alatamaha,FALSE
Fraunhofera,Celastraceae,Celastrales,Angiosperms,Fraunhofera multiflora,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus americana,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus angustifolia,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus anomala,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus apertisquamifera,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus baroniana,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus berlandieriana,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus bornmuelleri,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus bungeana,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus caroliniana,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus chiisanensis,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus chinensis,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus cuspidata,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus depauperata,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus dipetala,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus dubia,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus excelsior,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus ferruginea,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus floribunda,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus griffithii,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus gooddingii,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus greggii,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus hookeri,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus hubeiensis,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus insularis,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus lanuginosa,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus latifolia,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus longicuspis,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus malacophylla,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus mandshurica,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus micrantha,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus nigra,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus odontocalyx,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus ornus,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus pallisae,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus paxiana,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus pennsylvanica,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus platypoda,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus potosina,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus pringlei,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus profunda,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus punctata,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus purpusii,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus quadrangulata,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus raibocarpa,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus reflexiflora,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus rufescens,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus sieboldiana,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus sogdiana,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus stylosa,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus suaveolens,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus trifoliolata,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus uhdei,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus velutina,FALSE
Fraxinus,Oleaceae,Lamiales,Angiosperms,Fraxinus xanthoxyloides,FALSE
Fremontodendron,Malvaceae,Malvales,Angiosperms,Fremontodendron californicum,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera angulosa,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera arbutifolia,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera bonplandiana,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera caloneura,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera candicans,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera canescens,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera carinata,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera chrysophylla,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera cordata,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera dudleyi,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera echinata,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera euryoides,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera ferruginea,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera forerorum,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera friedrichsthaliana,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera grisebachii,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera guatemalensis,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera inaequilatera,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera mexicana,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera jaramilloi,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera karsteniana,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera longipes,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera microphylla,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera minima,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera nervosa,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera parva,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera reticulata,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera retinervia,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera roraimensis,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera sericea,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera sessiliflora,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera smithiana,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera spathulifolia,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera stuebelii,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera suberosa,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera subintegrifolia,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera tomentosa,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera undulata,FALSE
Freziera,Pentaphylacaceae,Ericales,Angiosperms,Freziera verrucosa,FALSE
Friesodielsia,Annonaceae,Magnoliales,Angiosperms,Friesodielsia maclellandii,FALSE
Froesia,Ochnaceae,Malpighiales,Angiosperms,Froesia diffusa,FALSE
Froesia,Ochnaceae,Malpighiales,Angiosperms,Froesia venezuelensis,FALSE
Froesiodendron,Annonaceae,Magnoliales,Angiosperms,Froesiodendron amazonicum,FALSE
Froesiodendron,Annonaceae,Magnoliales,Angiosperms,Froesiodendron longicuspe,FALSE
Froesiodendron,Annonaceae,Magnoliales,Angiosperms,Froesiodendron urceocalyx,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia arborescens,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia boliviana,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia cyrtandroides,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia denticulata,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia encliandra,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia excorticata,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia hartwegii,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia magdalenae,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia mezae,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia paniculata,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia regia,FALSE
Fuchsia,Onagraceae,Myrtales,Angiosperms,Fuchsia triphylla,FALSE
Fulcaldea,Compositae,Asterales,Angiosperms,Fulcaldea laurifolia,FALSE
Funifera,Thymelaeaceae,Malvales,Angiosperms,Funifera brasiliensis,FALSE
Funifera,Thymelaeaceae,Malvales,Angiosperms,Funifera ericiflora,FALSE
Funifera,Thymelaeaceae,Malvales,Angiosperms,Funifera grandifolia,FALSE
Funtumia,Apocynaceae,Gentianales,Angiosperms,Funtumia africana,FALSE
Funtumia,Apocynaceae,Gentianales,Angiosperms,Funtumia elastica,FALSE
Furcraea,Asparagaceae,Asparagales,Angiosperms,Furcraea acaulis,TRUE
Furcraea,Asparagaceae,Asparagales,Angiosperms,Furcraea longaeva,TRUE
Furcraea,Asparagaceae,Asparagales,Angiosperms,Furcraea macdougalii,TRUE
Furcraea,Asparagaceae,Asparagales,Angiosperms,Furcraea martinezii,TRUE
Furcraea,Asparagaceae,Asparagales,Angiosperms,Furcraea parmentieri,TRUE
Fusaea,Annonaceae,Magnoliales,Angiosperms,Fusaea peruviana,FALSE
Fusispermum,Violaceae,Malpighiales,Angiosperms,Fusispermum laxiflorum,FALSE
Fusispermum,Violaceae,Malpighiales,Angiosperms,Fusispermum minutiflorum,FALSE
Gaertnera,Rubiaceae,Gentianales,Angiosperms,Gaertnera arenaria,FALSE
Gaertnera,Rubiaceae,Gentianales,Angiosperms,Gaertnera bambusifolia,FALSE
Gaertnera,Rubiaceae,Gentianales,Angiosperms,Gaertnera bieleri,FALSE
